2,0.2,2020
2,0.2,2021
2,0.2,2022
2,0.2,2023
2,0.2,2024
2,0.2,2025
2,0.2,2026
2,0.2,2027
4,0.2,2020
4,0.2,2021
4,0.2,2022
4,0.2,2023
4,0.2,2024
4,0.2,2025
4,0.2,2026
4,0.2,2027
